Solution Length,Nodes Expanded,Runtime,Solution
4,15,0.1391434669494629,[8, 8, 16, 12]
4,10,0.08675193786621094,[20, 10, 12, 12]
4,6,0.04687094688415527,[18, 6, 6, 10]
4,14,0.11970019340515137,[4, 8, 2, 16]
4,16,0.11968159675598145,[4, 6, 6, 12]
4,14,0.13961148262023926,[16, 18, 24, 8]
4,7,0.05484509468078613,[18, 6, 4, 2]
4,6,0.04491615295410156,[22, 8, 14, 12]
4,5,0.03394579887390137,[20, 22, 2, 2]
4,58,0.4937112331390381,[22, 10, 14, 24]
4,6,0.057845354080200195,[20, 22, 16, 14]
4,5,0.041881561279296875,[18, 18, 6, 6]
4,9,0.07584214210510254,[10, 22, 8, 6]
4,18,0.13766121864318848,[22, 10, 24, 2]
4,26,0.201493501663208,[20, 16, 22, 24]
4,15,0.11567854881286621,[2, 6, 14, 14]
4,5,0.0489046573638916,[18, 22, 6, 4]
4,8,0.06181144714355469,[24, 6, 8, 8]
4,5,0.03490185737609863,[20, 22, 4, 4]
4,13,0.09677743911743164,[20, 12, 14, 16]
4,9,0.07877898216247559,[10, 22, 8, 6]
4,82,0.7111077308654785,[20, 14, 14, 24]
4,8,0.0648651123046875,[12, 22, 8, 14]
4,9,0.08378839492797852,[14, 18, 6, 2]
4,16,0.11672019958496094,[8, 4, 4, 16]
4,14,0.12366104125976562,[2, 4, 8, 14]
4,13,0.09574270248413086,[12, 22, 18, 6]
4,36,0.2782869338989258,[12, 14, 18, 10]
4,5,0.03989529609680176,[22, 18, 8, 12]
4,7,0.05984210968017578,[24, 6, 2, 8]
4,6,0.05185985565185547,[24, 18, 24, 6]
4,6,0.04788494110107422,[18, 24, 18, 8]
4,14,0.10170459747314453,[2, 8, 14, 12]
4,7,0.051835060119628906,[20, 2, 6, 8]
4,27,0.21945428848266602,[4, 16, 14, 12]
4,5,0.04486203193664551,[22, 20, 8, 12]
4,14,0.12266302108764648,[2, 8, 14, 16]
4,14,0.10671138763427734,[4, 2, 6, 14]
1,2,0.01695418357849121,[2]
4,21,0.1965172290802002,[24, 14, 20, 2]
4,18,0.12865877151489258,[18, 16, 22, 4]
4,6,0.049855947494506836,[20, 2, 10, 12]
4,6,0.05082964897155762,[20, 6, 6, 12]
4,5,0.03889131546020508,[22, 18, 24, 8]
4,68,0.6223783493041992,[10, 20, 14, 18]
4,14,0.11622858047485352,[14, 24, 22, 8]
4,6,0.0498805046081543,[22, 2, 2, 16]
1,2,0.008970260620117188,[4]
4,9,0.07779073715209961,[10, 20, 6, 8]
4,8,0.05884718894958496,[16, 18, 6, 10]
4,5,0.040879249572753906,[20, 2, 12, 12]
4,19,0.15163421630859375,[12, 18, 24, 20]
4,10,0.06985282897949219,[20, 18, 18, 6]
4,5,0.0399014949798584,[18, 20, 24, 2]
4,6,0.04887032508850098,[20, 2, 4, 14]
4,106,0.9424905776977539,[16, 16, 20, 22]
4,8,0.06984925270080566,[18, 2, 8, 8]
4,5,0.04391336441040039,[18, 22, 8, 8]
4,5,0.038871049880981445,[20, 18, 8, 2]
4,17,0.12570452690124512,[18, 20, 20, 22]
4,8,0.06785225868225098,[14, 18, 8, 10]
4,5,0.04388117790222168,[20, 22, 4, 12]
4,12,0.12265396118164062,[18, 20, 20, 14]
4,5,0.042922258377075195,[20, 18, 2, 10]
4,24,0.1884915828704834,[4, 12, 14, 14]
4,9,0.0628502368927002,[12, 24, 4, 8]
4,32,0.2932147979736328,[10, 10, 12, 12]
4,15,0.1147313117980957,[22, 14, 18, 6]
4,10,0.08078360557556152,[12, 18, 4, 16]
4,8,0.06881141662597656,[22, 22, 8, 16]
4,16,0.1336827278137207,[4, 8, 8, 10]
4,6,0.04687905311584473,[20, 4, 4, 12]
4,8,0.059874773025512695,[14, 24, 4, 16]
4,6,0.04687094688415527,[22, 2, 16, 12]
4,6,0.049889564514160156,[24, 2, 12, 16]
4,16,0.11768412590026855,[6, 4, 4, 16]
4,5,0.04686546325683594,[18, 20, 24, 12]
4,6,0.04887104034423828,[18, 6, 8, 10]
4,5,0.04487919807434082,[24, 8, 16, 16]
4,9,0.08029699325561523,[10, 22, 4, 2]
4,6,0.05484342575073242,[24, 18, 24, 8]
4,27,0.20844125747680664,[6, 12, 14, 10]
4,15,0.11968111991882324,[22, 14, 20, 4]
4,6,0.04491281509399414,[22, 6, 4, 10]
4,9,0.06781125068664551,[20, 20, 22, 8]
4,10,0.07184863090515137,[20, 16, 12, 12]
4,6,0.04588913917541504,[24, 4, 6, 10]
4,6,0.05483675003051758,[24, 2, 6, 16]
4,8,0.07084417343139648,[24, 24, 4, 14]
1,2,0.011020660400390625,[6]
4,14,0.1077113151550293,[4, 8, 12, 10]
4,27,0.19248747825622559,[20, 24, 12, 18]
1,2,0.009008646011352539,[14]
4,6,0.05386090278625488,[24, 22, 20, 4]
4,35,0.27130937576293945,[22, 22, 14, 20]
4,15,0.11672353744506836,[4, 8, 16, 16]
4,6,0.04985332489013672,[20, 4, 4, 16]
4,5,0.034942626953125,[22, 18, 2, 14]
4,9,0.0887448787689209,[10, 20, 2, 4]
4,6,0.04591202735900879,[22, 2, 6, 10]
4,57,0.4628012180328369,[14, 14, 24, 6]
4,36,0.2743074893951416,[16, 10, 20, 12]
4,53,0.49866747856140137,[14, 14, 18, 10]
4,9,0.07579374313354492,[12, 18, 8, 6]
4,7,0.05884528160095215,[24, 24, 8, 12]
4,8,0.07283473014831543,[10, 22, 4, 14]
4,8,0.054847002029418945,[10, 22, 8, 14]
4,33,0.2652933597564697,[20, 24, 14, 20]
4,12,0.09774541854858398,[12, 22, 24, 2]
4,14,0.10973548889160156,[4, 8, 2, 10]
4,5,0.04288792610168457,[22, 2, 14, 14]
4,24,0.17454171180725098,[6, 14, 12, 12]
4,57,0.47672033309936523,[14, 14, 24, 4]
4,7,0.05488252639770508,[18, 18, 2, 4]
4,24,0.19748449325561523,[6, 2, 8, 8]
4,5,0.04587244987487793,[22, 20, 8, 4]
4,9,0.06685924530029297,[12, 18, 8, 6]
4,9,0.07383990287780762,[16, 18, 4, 6]
4,8,0.061870574951171875,[10, 24, 6, 16]
4,16,0.132676362991333,[2, 6, 6, 14]
4,6,0.053852081298828125,[22, 6, 6, 12]
4,6,0.04990649223327637,[20, 4, 16, 10]
4,5,0.0409243106842041,[24, 20, 8, 4]
4,5,0.04291677474975586,[24, 22, 18, 4]
4,6,0.05189776420593262,[20, 18, 20, 8]
4,6,0.05086374282836914,[18, 4, 4, 12]
4,150,1.5499093532562256,[12, 18, 16, 18]
4,27,0.21446824073791504,[4, 16, 14, 12]
4,6,0.05373406410217285,[24, 20, 24, 6]
4,134,1.3005237579345703,[14, 24, 14, 24]
4,11,0.09474301338195801,[14, 20, 6, 14]
4,8,0.06583642959594727,[18, 18, 6, 14]
4,11,0.08477115631103516,[14, 24, 2, 14]
4,9,0.0738379955291748,[10, 24, 4, 8]
4,5,0.045870065689086914,[20, 24, 2, 4]
4,16,0.13266611099243164,[2, 4, 4, 10]
4,16,0.12869548797607422,[8, 2, 2, 16]
4,13,0.10275077819824219,[10, 24, 20, 4]
4,5,0.0398709774017334,[22, 24, 6, 10]
4,6,0.05684828758239746,[24, 18, 24, 2]
4,38,0.3082108497619629,[10, 16, 22, 4]
4,6,0.05086827278137207,[22, 4, 2, 16]
4,14,0.12466120719909668,[2, 8, 14, 12]
4,24,0.18750762939453125,[8, 16, 12, 12]
4,5,0.03392481803894043,[20, 18, 24, 16]
4,68,0.6044278144836426,[14, 18, 12, 22]
4,5,0.03592085838317871,[22, 18, 4, 2]
4,5,0.04086756706237793,[22, 20, 18, 4]
4,5,0.047869205474853516,[20, 6, 12, 12]
4,24,0.1955089569091797,[8, 10, 14, 14]
4,5,0.04191994667053223,[18, 20, 8, 2]
4,27,0.2154543399810791,[2, 12, 10, 14]
4,10,0.07882809638977051,[18, 22, 22, 2]
4,16,0.13064885139465332,[4, 6, 6, 10]
4,81,0.7041225433349609,[22, 14, 14, 24]
4,38,0.31616926193237305,[14, 12, 24, 8]
4,5,0.04091596603393555,[18, 24, 4, 6]
4,7,0.0509028434753418,[24, 24, 6, 16]
4,5,0.032912492752075195,[18, 22, 4, 14]
4,137,1.3394262790679932,[18, 16, 12, 18]
4,24,0.1797797679901123,[8, 16, 14, 14]
4,14,0.10371947288513184,[14, 24, 22, 4]
4,6,0.04586315155029297,[20, 6, 14, 12]
4,5,0.03989386558532715,[24, 22, 4, 14]
4,9,0.08676576614379883,[10, 24, 6, 2]
4,7,0.065826416015625,[20, 20, 4, 6]
4,7,0.054854393005371094,[14, 18, 8, 8]
4,6,0.04489421844482422,[22, 8, 2, 10]
4,8,0.06187295913696289,[22, 8, 2, 2]
4,8,0.06785202026367188,[20, 4, 6, 6]
4,24,0.18050622940063477,[6, 14, 16, 16]
4,5,0.04188966751098633,[18, 24, 4, 16]
4,6,0.05384469032287598,[22, 24, 16, 12]
4,24,0.18650507926940918,[8, 10, 14, 14]
4,7,0.05484747886657715,[16, 18, 8, 8]
4,7,0.07280659675598145,[10, 24, 2, 2]
4,5,0.03995203971862793,[24, 20, 12, 12]
4,6,0.04990100860595703,[20, 18, 20, 2]
4,14,0.10970520973205566,[8, 4, 10, 16]
4,29,0.2284233570098877,[16, 18, 24, 18]
1,2,0.012961864471435547,[2]
4,27,0.20644068717956543,[2, 12, 16, 14]
4,5,0.043889522552490234,[24, 18, 2, 4]
4,16,0.11966466903686523,[6, 4, 4, 12]
4,20,0.1586165428161621,[24, 20, 24, 22]
4,5,0.03389120101928711,[22, 24, 6, 10]
4,14,0.11672449111938477,[2, 4, 14, 12]
4,38,0.3111710548400879,[16, 14, 20, 4]
4,5,0.04085254669189453,[22, 22, 6, 6]
4,11,0.08077526092529297,[22, 22, 18, 10]
1,2,0.013963460922241211,[12]
4,5,0.04292941093444824,[24, 20, 8, 4]
4,24,0.1825094223022461,[6, 16, 12, 12]
4,5,0.04886579513549805,[18, 22, 20, 14]
4,14,0.09578561782836914,[16, 20, 24, 4]
4,5,0.04590773582458496,[24, 22, 8, 4]
1,2,0.016934633255004883,[8]
4,12,0.09378838539123535,[12, 24, 12, 16]
4,16,0.12869691848754883,[6, 2, 2, 14]
4,11,0.07878923416137695,[12, 18, 2, 12]
4,12,0.09873461723327637,[10, 20, 24, 8]
4,5,0.042885780334472656,[22, 24, 2, 16]
4,9,0.06885504722595215,[18, 24, 24, 10]
4,7,0.05483579635620117,[22, 22, 2, 14]
4,7,0.0578455924987793,[18, 18, 6, 4]
4,38,0.3151979446411133,[14, 16, 10, 10]
4,14,0.10970711708068848,[16, 22, 24, 8]
4,24,0.1904914379119873,[4, 10, 14, 14]
4,8,0.06980729103088379,[12, 18, 6, 14]
4,5,0.035916805267333984,[22, 20, 8, 10]
4,6,0.046865224838256836,[24, 2, 6, 16]
1,2,0.009992599487304688,[24]
4,6,0.04587507247924805,[18, 8, 10, 16]
4,6,0.04787158966064453,[22, 8, 6, 16]
4,15,0.11669015884399414,[8, 8, 14, 16]
4,12,0.10272216796875,[14, 18, 24, 4]
4,7,0.05884122848510742,[10, 20, 4, 16]
4,7,0.052887678146362305,[18, 8, 4, 6]
4,6,0.059836387634277344,[18, 6, 4, 10]
4,13,0.10077381134033203,[18, 10, 22, 16]
4,9,0.0807809829711914,[10, 20, 4, 8]
4,9,0.07280659675598145,[10, 24, 4, 12]
4,8,0.061873435974121094,[12, 24, 16, 10]
4,13,0.09373950958251953,[16, 20, 18, 2]
4,15,0.12170600891113281,[6, 6, 12, 16]
4,12,0.08879566192626953,[14, 24, 14, 16]
4,9,0.06386423110961914,[12, 22, 8, 6]
4,5,0.053853511810302734,[24, 18, 2, 8]
4,6,0.04785776138305664,[20, 8, 6, 10]
4,9,0.07584071159362793,[24, 24, 4, 10]
4,8,0.05984330177307129,[14, 20, 4, 12]
4,9,0.07583761215209961,[10, 24, 8, 2]
4,5,0.054863929748535156,[24, 18, 4, 16]
4,20,0.15358662605285645,[14, 18, 24, 20]
4,5,0.05485081672668457,[24, 22, 8, 16]
4,5,0.0459141731262207,[18, 20, 8, 6]
4,6,0.05084514617919922,[20, 18, 20, 6]
4,21,0.16460084915161133,[20, 14, 18, 2]
4,11,0.0957632064819336,[10, 24, 8, 10]
4,7,0.0688164234161377,[22, 6, 2, 8]
4,8,0.059841156005859375,[20, 8, 6, 6]
1,2,0.00797724723815918,[14]
4,5,0.039859771728515625,[18, 22, 4, 2]
4,36,0.3031914234161377,[12, 10, 24, 16]
4,6,0.047905921936035156,[24, 4, 10, 12]
4,14,0.10469341278076172,[18, 10, 20, 14]
4,14,0.10869097709655762,[2, 4, 10, 12]
4,5,0.04786872863769531,[18, 22, 2, 14]
4,8,0.06681227684020996,[12, 18, 8, 10]
4,9,0.07284355163574219,[16, 22, 8, 2]
4,57,0.5405569076538086,[16, 16, 22, 2]
4,8,0.06186962127685547,[16, 22, 2, 14]
4,38,0.28326892852783203,[16, 12, 14, 14]
4,8,0.08476924896240234,[22, 8, 6, 6]
4,5,0.03890585899353027,[18, 8, 14, 14]
4,6,0.04685473442077637,[18, 2, 14, 12]
4,6,0.04888033866882324,[18, 8, 6, 14]
4,5,0.03789973258972168,[22, 8, 10, 10]
4,9,0.06482720375061035,[22, 22, 18, 4]
4,6,0.05086636543273926,[22, 2, 12, 14]
4,7,0.06482434272766113,[20, 20, 6, 4]
4,57,0.45279502868652344,[10, 10, 24, 4]
4,9,0.07283878326416016,[16, 22, 6, 2]
4,10,0.08377456665039062,[22, 12, 14, 14]
4,6,0.05086517333984375,[22, 20, 24, 12]
4,6,0.05485391616821289,[18, 8, 8, 12]
4,7,0.05783987045288086,[18, 18, 4, 2]
4,185,2.0026683807373047,[16, 14, 14, 18]
4,6,0.059847354888916016,[18, 4, 2, 16]
4,8,0.0787806510925293,[16, 22, 4, 10]
4,15,0.11469745635986328,[2, 2, 12, 14]
4,16,0.12370514869689941,[8, 2, 2, 12]
4,9,0.06784820556640625,[24, 22, 22, 14]
4,6,0.048861026763916016,[18, 20, 18, 10]
4,63,0.5235984325408936,[12, 22, 10, 24]
4,7,0.07483816146850586,[22, 22, 8, 4]
4,8,0.06383132934570312,[16, 18, 2, 10]
4,7,0.051886558532714844,[24, 2, 6, 8]
4,9,0.0637807846069336,[22, 22, 24, 2]
4,10,0.08178949356079102,[18, 22, 22, 8]
4,7,0.061867475509643555,[24, 24, 6, 8]
4,8,0.06087017059326172,[22, 8, 4, 4]
4,9,0.07184505462646484,[12, 24, 8, 2]
4,8,0.0757758617401123,[10, 20, 6, 12]
4,16,0.1177210807800293,[2, 4, 4, 12]
4,6,0.05088615417480469,[20, 8, 4, 16]
4,7,0.0608365535736084,[20, 4, 8, 6]
4,14,0.11267662048339844,[4, 2, 14, 16]
4,7,0.07173705101013184,[24, 4, 8, 6]
4,14,0.10172629356384277,[8, 2, 14, 10]
4,27,0.2174088954925537,[4, 10, 12, 16]
4,6,0.05983686447143555,[20, 22, 16, 12]
4,17,0.12566685676574707,[20, 18, 18, 22]
4,14,0.11074495315551758,[2, 8, 12, 10]
4,137,1.3853518962860107,[20, 14, 16, 20]
4,27,0.21840620040893555,[18, 20, 20, 18]
4,6,0.04192757606506348,[20, 4, 6, 12]
4,14,0.11572408676147461,[6, 2, 8, 14]
4,14,0.10867023468017578,[10, 24, 18, 6]
4,8,0.0608367919921875,[16, 22, 2, 14]
4,39,0.3171520233154297,[24, 12, 24, 4]
4,7,0.05887413024902344,[18, 8, 2, 6]
4,7,0.057843685150146484,[14, 24, 6, 6]
4,35,0.2672896385192871,[24, 24, 16, 18]
4,38,0.29823780059814453,[16, 10, 22, 2]
4,5,0.041884422302246094,[20, 24, 4, 2]
4,13,0.10073089599609375,[16, 18, 22, 2]
4,5,0.042882442474365234,[22, 18, 4, 10]
4,6,0.05784153938293457,[20, 4, 8, 12]
4,16,0.1446547508239746,[20, 24, 20, 22]
4,14,0.11469388008117676,[6, 2, 12, 14]
4,11,0.08078479766845703,[16, 22, 6, 16]
4,19,0.1436164379119873,[16, 18, 22, 24]
4,8,0.06984829902648926,[22, 22, 8, 10]
4,6,0.05385327339172363,[24, 22, 10, 14]
4,15,0.1126701831817627,[20, 12, 22, 8]
4,8,0.06186342239379883,[14, 24, 4, 16]
4,10,0.07877588272094727,[18, 12, 10, 10]
4,15,0.12168741226196289,[10, 22, 20, 10]
4,24,0.17653107643127441,[2, 16, 12, 12]
4,9,0.06679964065551758,[10, 24, 2, 6]
4,5,0.03793048858642578,[24, 22, 4, 14]
4,23,0.1725330352783203,[18, 12, 18, 20]
4,39,0.30718016624450684,[22, 12, 22, 2]
4,15,0.1166830062866211,[4, 4, 10, 14]
4,9,0.09777450561523438,[10, 22, 2, 8]
4,5,0.056845903396606445,[24, 20, 6, 10]
4,8,0.06482267379760742,[18, 8, 2, 2]
4,10,0.07677817344665527,[22, 24, 24, 4]
4,6,0.047907352447509766,[20, 18, 24, 8]
4,16,0.1257007122039795,[8, 6, 6, 10]
4,18,0.14261913299560547,[18, 16, 22, 6]
4,58,0.47178030014038086,[18, 10, 12, 24]
4,10,0.07782959938049316,[24, 18, 18, 8]
4,24,0.1835489273071289,[6, 12, 10, 10]
4,19,0.15662026405334473,[20, 18, 10, 24]
4,6,0.04485774040222168,[22, 2, 6, 16]
4,7,0.05688309669494629,[18, 18, 8, 2]
4,7,0.05388689041137695,[12, 22, 8, 8]
4,6,0.042845726013183594,[24, 2, 6, 14]
4,9,0.06282496452331543,[12, 22, 8, 4]
4,8,0.0837869644165039,[20, 8, 4, 4]
4,21,0.1586136817932129,[22, 16, 18, 8]
4,10,0.08780074119567871,[12, 18, 4, 16]
4,5,0.03394150733947754,[18, 24, 8, 14]
4,6,0.04089236259460449,[24, 24, 6, 6]
4,8,0.06781554222106934,[14, 20, 6, 12]
4,5,0.036901235580444336,[18, 24, 6, 8]
4,6,0.04986119270324707,[22, 24, 10, 16]
4,5,0.05084872245788574,[24, 20, 8, 8]
4,39,0.3042104244232178,[16, 18, 18, 6]
4,14,0.11170005798339844,[6, 8, 16, 14]
4,7,0.05484890937805176,[20, 6, 4, 2]
4,43,0.33011817932128906,[22, 14, 18, 18]
4,6,0.04588913917541504,[22, 24, 18, 2]
4,8,0.0648651123046875,[14, 24, 4, 16]
4,24,0.1855449676513672,[4, 2, 6, 6]
4,11,0.08469653129577637,[10, 22, 2, 10]
4,6,0.04986715316772461,[22, 18, 20, 6]
4,6,0.06382513046264648,[22, 8, 4, 10]
4,8,0.06685805320739746,[22, 8, 2, 2]
4,15,0.14963173866271973,[2, 2, 12, 14]
4,5,0.052887916564941406,[20, 24, 8, 6]
4,14,0.10276484489440918,[18, 10, 20, 12]
4,5,0.04686617851257324,[24, 4, 14, 14]
4,12,0.08580446243286133,[16, 22, 18, 6]
4,5,0.04985332489013672,[18, 20, 4, 16]
4,9,0.07583308219909668,[12, 18, 4, 8]
4,8,0.0708165168762207,[16, 18, 8, 10]
4,38,0.3011925220489502,[12, 14, 18, 2]
4,8,0.06984901428222656,[10, 22, 2, 12]
4,15,0.1107027530670166,[2, 2, 14, 12]
4,24,0.18354392051696777,[8, 12, 16, 16]
4,8,0.0618741512298584,[12, 24, 8, 16]
4,6,0.04690909385681152,[22, 18, 10, 12]
4,24,0.18650412559509277,[2, 14, 16, 16]
4,5,0.05288958549499512,[20, 6, 12, 12]
4,5,0.04291391372680664,[18, 24, 2, 2]
4,8,0.07678651809692383,[10, 22, 16, 14]
4,57,0.4787173271179199,[24, 20, 14, 20]
4,14,0.10471963882446289,[2, 8, 6, 10]
4,6,0.0568852424621582,[18, 6, 10, 14]
4,6,0.0448765754699707,[24, 2, 10, 14]
4,6,0.04291939735412598,[24, 2, 4, 14]
4,6,0.0548558235168457,[22, 8, 6, 16]
4,10,0.07682991027832031,[24, 18, 18, 4]
4,15,0.1136925220489502,[8, 8, 14, 10]
1,2,0.012971162796020508,[18]
4,16,0.11767864227294922,[2, 6, 6, 14]
4,6,0.047878265380859375,[24, 8, 10, 12]
4,6,0.04391884803771973,[20, 4, 4, 12]
4,27,0.206451416015625,[2, 16, 12, 14]
4,15,0.11568975448608398,[24, 16, 20, 2]
