Solution Length,Nodes Expanded,Runtime,Solution
7,801,33.025718450546265,[24, 24, 8, 4, 4, 2, 2]
7,477,10.917709827423096,[16, 22, 10, 22, 6, 6, 14]
7,426,8.988939762115479,[22, 20, 2, 8, 14, 10, 10]
7,737,24.943690061569214,[14, 20, 4, 8, 2, 14, 16]
7,240,3.6211304664611816,[16, 18, 20, 20, 24, 4, 8]
7,816,30.806591510772705,[22, 24, 24, 14, 20, 4, 12]
7,245,3.8517322540283203,[12, 24, 20, 4, 2, 8, 8]
7,144,1.787238597869873,[22, 24, 22, 6, 4, 2, 2]
7,2187,220.41298747062683,[14, 18, 14, 14, 24, 2, 8]
7,292,5.390646696090698,[10, 22, 22, 8, 4, 2, 14]
7,436,11.982089281082153,[20, 24, 6, 6, 10, 14, 16]
7,206,3.2284040451049805,[18, 12, 22, 4, 6, 2, 10]
7,719,23.28950595855713,[10, 24, 8, 6, 6, 12, 16]
7,448,9.491723537445068,[16, 14, 18, 2, 4, 4, 10]
4,15,0.12865042686462402,[8, 8, 16, 12]
7,516,12.190541982650757,[20, 10, 14, 20, 8, 2, 16]
7,136,1.7214159965515137,[24, 16, 22, 2, 4, 8, 14]
7,341,6.097270965576172,[22, 20, 6, 2, 4, 10, 12]
7,715,23.927294969558716,[16, 20, 6, 6, 8, 8, 16]
7,2623,300.64701771736145,[8, 4, 4, 6, 6, 12, 14]
7,573,21.39025330543518,[16, 10, 10, 20, 24, 4, 4]
7,377,7.777795314788818,[24, 20, 4, 2, 8, 10, 12]
7,118,1.5668227672576904,[18, 10, 24, 20, 6, 2, 2]
7,753,37.728578090667725,[16, 22, 8, 2, 4, 14, 16]
4,6,0.0688173770904541,[20, 8, 6, 14]
7,139,1.8929564952850342,[20, 24, 20, 6, 4, 16, 10]
4,19,0.19945383071899414,[6, 2, 4, 8]
7,285,5.285452127456665,[22, 14, 18, 6, 4, 4, 14]
4,18,0.2154226303100586,[20, 10, 22, 8]
4,14,0.15059518814086914,[2, 4, 8, 14]
7,298,5.136318206787109,[20, 16, 12, 18, 22, 2, 2]
4,22,0.2363872528076172,[18, 22, 24, 24]
7,1180,70.17539763450623,[24, 2, 6, 6, 4, 4, 16]
7,402,7.641646385192871,[22, 20, 6, 4, 2, 2, 16]
7,815,29.84604287147522,[16, 18, 2, 8, 10, 14, 14]
7,709,30.93034338951111,[10, 10, 24, 24, 18, 2, 8]
7,245,3.7390167713165283,[14, 24, 22, 2, 4, 8, 8]
7,480,10.710036277770996,[12, 14, 24, 24, 2, 4, 8]
7,410,8.231168031692505,[20, 12, 18, 10, 22, 4, 14]
BAD,3434,600.2232830524445,BAD
4,6,0.04886007308959961,[18, 8, 8, 16]
7,152,2.1752102375030518,[24, 18, 10, 24, 6, 14, 12]
7,152,2.129333972930908,[16, 18, 10, 24, 8, 2, 4]
7,360,6.847757577896118,[20, 24, 16, 22, 24, 6, 2]
7,760,26.489021062850952,[12, 24, 24, 16, 22, 6, 4]
7,359,6.809635400772095,[24, 18, 4, 4, 6, 6, 12]
7,582,15.531429052352905,[10, 16, 20, 2, 4, 4, 16]
7,564,14.69017505645752,[14, 20, 8, 4, 4, 12, 12]
BAD,3499,600.1462092399597,BAD
4,5,0.035904645919799805,[24, 6, 16, 16]
7,255,3.796550750732422,[12, 10, 22, 24, 22, 4, 4]
7,117,1.3374967575073242,[18, 16, 20, 18, 4, 6, 6]
7,474,9.96466588973999,[10, 24, 24, 6, 2, 8, 4]
7,2838,350.40684604644775,[6, 4, 2, 2, 12, 16, 16]
4,15,0.13962769508361816,[2, 2, 10, 14]
7,1157,63.644365549087524,[24, 6, 8, 2, 2, 16, 16]
7,582,17.47099542617798,[16, 14, 20, 8, 2, 2, 14]
7,108,1.1698839664459229,[20, 16, 18, 24, 2, 8, 14]
7,3365,504.2301273345947,[4, 2, 2, 14, 10, 16, 16]
7,1274,68.3578884601593,[24, 4, 6, 2, 8, 8, 10]
7,218,3.0334231853485107,[10, 10, 22, 24, 2, 4, 8]
7,112,1.3290431499481201,[24, 24, 16, 20, 4, 6, 2]
7,131,1.6186890602111816,[20, 24, 18, 6, 2, 4, 4]
7,169,2.0954136848449707,[12, 18, 10, 20, 6, 6, 12]
4,6,0.05387735366821289,[20, 8, 10, 14]
7,146,1.8336195945739746,[22, 22, 16, 20, 4, 6, 12]
7,385,7.035253047943115,[18, 12, 12, 22, 8, 6, 6]
7,145,1.7802553176879883,[20, 20, 12, 24, 2, 8, 16]
BAD,3714,600.206179857254,BAD
7,237,3.9045960903167725,[18, 24, 20, 20, 22, 2, 4]
7,222,3.3854880332946777,[24, 18, 24, 10, 12, 16, 16]
7,1454,94.116943359375,[18, 2, 6, 6, 12, 14, 16]
7,192,2.567152738571167,[24, 22, 22, 24, 24, 14, 12]
7,212,2.9781339168548584,[14, 20, 24, 8, 6, 6, 14]
7,359,6.424375295639038,[24, 22, 2, 2, 6, 6, 10]
4,7,0.06382942199707031,[20, 6, 8, 2]
7,869,32.07903981208801,[24, 20, 24, 18, 20, 24, 4]
7,150,1.9388303756713867,[12, 18, 10, 22, 2, 8, 4]
BAD,3754,600.098090171814,BAD
BAD,3702,600.0365674495697,BAD
4,9,0.08775901794433594,[18, 10, 20, 10]
7,160,1.871018886566162,[14, 18, 10, 20, 2, 6, 4]
7,110,1.211771011352539,[14, 24, 18, 24, 8, 4, 4]
7,530,11.98594856262207,[20, 24, 24, 14, 20, 2, 14]
7,1155,55.97861289978027,[24, 12, 12, 22, 22, 4, 10]
7,571,13.505525588989258,[22, 22, 4, 8, 2, 12, 14]
7,47,0.45578742027282715,[20, 24, 20, 22, 6, 8, 8]
4,21,0.17154479026794434,[24, 10, 22, 6]
7,2834,357.9884009361267,[20, 24, 24, 12, 18, 22, 2]
7,523,14.427575588226318,[18, 18, 6, 8, 4, 2, 14]
7,1034,53.14499044418335,[14, 18, 4, 14, 10, 12, 12]
7,1858,149.28856897354126,[16, 16, 10, 10, 20, 8, 8]
7,263,3.8956210613250732,[18, 10, 20, 8, 4, 10, 12]
4,6,0.05086398124694824,[18, 6, 4, 16]
4,15,0.12267923355102539,[8, 2, 12, 12]
7,413,8.004738569259644,[18, 24, 8, 8, 12, 10, 10]
7,1396,85.52986812591553,[20, 6, 4, 4, 14, 16, 16]
7,146,1.7872533798217773,[18, 18, 12, 22, 6, 10, 14]
4,5,0.037899017333984375,[22, 18, 12, 12]
7,439,8.862890243530273,[18, 12, 24, 2, 6, 12, 12]
7,583,14.642188310623169,[12, 18, 14, 18, 8, 2, 10]
7,274,5.202142000198364,[18, 10, 12, 24, 4, 8, 8]
7,340,7.171904563903809,[22, 16, 12, 22, 4, 14, 12]
7,696,21.736319303512573,[16, 12, 18, 2, 2, 8, 8]
7,128,1.5309221744537354,[14, 20, 22, 4, 6, 8, 14]
7,614,16.763857126235962,[20, 20, 8, 4, 16, 14, 14]
7,448,8.67439603805542,[16, 14, 18, 18, 2, 2, 10]
7,313,4.891968488693237,[14, 20, 24, 16, 18, 4, 2]
7,770,24.520036935806274,[12, 14, 14, 18, 24, 6, 10]
7,191,2.3856277465820312,[22, 24, 12, 14, 18, 16, 14]
7,389,6.804879665374756,[22, 18, 2, 6, 8, 16, 16]
7,933,36.29791760444641,[12, 18, 6, 2, 8, 4, 4]
7,3395,516.3762679100037,[14, 18, 18, 10, 20, 18, 4]
7,170,2.1103556156158447,[20, 22, 20, 22, 24, 4, 2]
7,100,1.0527012348175049,[24, 20, 24, 8, 6, 14, 14]
7,164,2.1023972034454346,[20, 12, 22, 22, 2, 2, 14]
7,207,2.841409206390381,[24, 14, 18, 2, 4, 4, 10]
BAD,2380,2418.5880773067474,BAD
BAD,2739,600.3335678577423,BAD
7,407,10.607800960540771,[22, 22, 4, 2, 8, 14, 14]
7,80,0.9590029716491699,[22, 18, 20, 8, 4, 4, 12]
7,360,7.988486051559448,[24, 22, 14, 20, 22, 2, 6]
7,370,8.63834261894226,[24, 20, 4, 6, 6, 10, 12]
7,651,25.978233337402344,[10, 22, 6, 2, 4, 4, 14]
7,460,12.455893278121948,[24, 14, 18, 14, 20, 4, 6]
7,1839,196.85823774337769,[20, 8, 2, 12, 16, 10, 10]
7,822,40.026169300079346,[16, 22, 18, 16, 18, 2, 16]
7,1559,137.03055596351624,[24, 24, 22, 20, 18, 20, 10]
7,2390,342.5438196659088,[20, 10, 20, 20, 6, 2, 12]
BAD,3071,600.0098793506622,BAD
4,5,0.07480216026306152,[20, 18, 4, 16]
7,793,36.82233214378357,[14, 12, 12, 24, 4, 16, 12]
4,10,0.11469221115112305,[18, 24, 24, 4]
BAD,2995,600.3148815631866,BAD
7,417,14.300904273986816,[24, 18, 6, 6, 10, 16, 12]
7,74,1.3997619152069092,[22, 18, 22, 8, 6, 2, 10]
7,1315,109.23599457740784,[18, 8, 4, 4, 12, 10, 10]
4,6,0.10272693634033203,[18, 6, 4, 14]
BAD,2695,600.1105673313141,BAD
7,385,11.570269584655762,[12, 10, 16, 22, 20, 4, 4]
7,772,44.0169358253479,[16, 12, 22, 14, 18, 8, 2]
7,200,4.480681419372559,[10, 20, 18, 4, 6, 6, 14]
7,438,13.920430898666382,[20, 14, 20, 2, 12, 10, 14]
7,476,16.193997144699097,[10, 20, 20, 6, 4, 10, 12]
7,1272,112.09270977973938,[14, 18, 6, 4, 4, 14, 14]
7,803,68.6294755935669,[14, 16, 18, 18, 20, 8, 6]
7,158,3.8310272693634033,[24, 22, 24, 2, 4, 4, 10]
7,49,0.8817284107208252,[18, 22, 24, 8, 2, 4, 16]
4,5,0.1775341033935547,[24, 20, 6, 16]
4,13,0.2943296432495117,[12, 22, 18, 4]
BAD,3606,600.2075891494751,BAD
7,3538,556.6256895065308,[12, 12, 18, 12, 18, 6, 16]
7,667,35.653974294662476,[22, 10, 20, 10, 22, 2, 6]
7,116,3.3442580699920654,[16, 22, 20, 2, 8, 4, 12]
BAD,3406,600.249249458313,BAD
7,382,6.512143850326538,[12, 10, 24, 2, 2, 16, 16]
7,200,2.542222261428833,[16, 22, 24, 4, 8, 8, 12]
7,114,1.1828465461730957,[22, 18, 16, 22, 8, 2, 14]
7,264,3.7978949546813965,[10, 24, 20, 2, 4, 8, 8]
4,10,0.10072779655456543,[20, 10, 12, 12]
7,67,0.6991631984710693,[22, 24, 18, 20, 4, 8, 8]
7,621,16.020275354385376,[10, 10, 12, 24, 2, 4, 12]
7,520,11.332785844802856,[12, 10, 22, 6, 8, 14, 10]
7,1576,105.3430986404419,[18, 2, 8, 6, 10, 14, 12]
7,136,1.4715876579284668,[24, 22, 20, 6, 8, 8, 14]
7,2431,253.6484932899475,[20, 22, 12, 24, 10, 20, 8]
4,6,0.05585050582885742,[22, 6, 8, 12]
7,268,3.8902244567871094,[22, 14, 20, 18, 20, 2, 8]
7,1090,49.95461654663086,[10, 16, 22, 10, 24, 8, 6]
4,38,0.34207940101623535,[16, 14, 18, 8]
7,627,15.991506338119507,[10, 22, 20, 22, 22, 6, 8]
1,2,0.021935701370239258,[8]
7,1012,42.70183753967285,[16, 22, 14, 18, 18, 8, 6]
4,5,0.03789877891540527,[18, 6, 12, 12]
7,664,18.14862370491028,[20, 14, 20, 4, 8, 8, 16]
BAD,3694,600.0142505168915,BAD
BAD,3712,600.2357168197632,BAD
7,780,24.805947303771973,[14, 18, 2, 6, 12, 10, 10]
