Solution Length,Nodes Expanded,Runtime,Solution
3,5,0.05505943298339844,[22, 12, 14]
3,9,0.08477210998535156,[10, 22, 6]
3,4,0.03290605545043945,[22, 2, 4]
3,4,0.03888344764709473,[22, 18, 10]
3,5,0.05086684226989746,[18, 18, 6]
3,5,0.052845001220703125,[20, 20, 12]
3,4,0.04986166954040527,[24, 8, 16]
3,6,0.05385160446166992,[4, 2, 6]
3,4,0.030901670455932617,[18, 2, 12]
3,4,0.031929731369018555,[22, 8, 14]
3,4,0.033928871154785156,[6, 10, 10]
0,1,0.002028226852416992,[]
3,5,0.03590202331542969,[8, 8, 16]
3,4,0.02990412712097168,[20, 22, 18]
3,7,0.10172820091247559,[2, 8, 8]
3,9,0.06881380081176758,[16, 22, 8]
3,22,0.19950604438781738,[12, 16, 22]
3,5,0.03888416290283203,[2, 8, 14]
3,4,0.034906864166259766,[24, 2, 6]
3,4,0.03191566467285156,[18, 4, 10]
3,5,0.03789687156677246,[18, 10, 16]
3,12,0.09972548484802246,[10, 12, 16]
3,4,0.14559412002563477,[18, 22, 2]
3,4,0.035903215408325195,[18, 4, 8]
3,5,0.03891468048095703,[4, 8, 12]
3,4,0.03293728828430176,[22, 8, 10]
3,4,0.04388570785522461,[22, 20, 14]
3,4,0.0319209098815918,[24, 8, 8]
3,4,0.032907962799072266,[22, 6, 2]
3,5,0.04488563537597656,[8, 4, 10]
3,4,0.032880306243896484,[20, 2, 6]
3,4,0.03589940071105957,[22, 6, 4]
3,4,0.028916120529174805,[18, 2, 12]
3,5,0.045899152755737305,[8, 10, 14]
3,5,0.047865867614746094,[6, 2, 12]
3,4,0.0448756217956543,[20, 8, 12]
3,9,0.07678985595703125,[12, 24, 6]
3,4,0.026926755905151367,[24, 4, 8]
3,9,0.08178162574768066,[10, 20, 2]
3,4,0.03490710258483887,[24, 8, 6]
3,9,0.07384133338928223,[10, 16, 16]
3,4,0.0339508056640625,[20, 8, 10]
3,4,0.039893388748168945,[20, 2, 12]
3,4,0.03191041946411133,[8, 16, 16]
3,4,0.03394937515258789,[20, 14, 14]
3,4,0.03589963912963867,[24, 6, 12]
3,4,0.03887629508972168,[18, 8, 2]
3,4,0.033910512924194336,[22, 24, 18]
3,4,0.03694438934326172,[20, 18, 2]
3,5,0.04590272903442383,[4, 2, 14]
3,4,0.031906843185424805,[4, 16, 16]
3,5,0.03494548797607422,[8, 4, 10]
3,7,0.05784440040588379,[18, 18, 24]
3,4,0.02696537971496582,[20, 8, 8]
3,4,0.038909912109375,[20, 2, 10]
3,4,0.034905195236206055,[18, 6, 14]
3,4,0.02945995330810547,[20, 8, 12]
3,6,0.0478665828704834,[4, 2, 6]
3,9,0.06980228424072266,[10, 24, 6]
3,5,0.044913530349731445,[8, 12, 16]
3,7,0.06183457374572754,[2, 4, 4]
3,4,0.027940034866333008,[24, 2, 8]
3,4,0.03390979766845703,[18, 4, 16]
3,4,0.040891408920288086,[24, 16, 16]
3,4,0.028949260711669922,[24, 20, 20]
3,5,0.041886329650878906,[6, 6, 12]
3,9,0.08078694343566895,[14, 12, 12]
3,4,0.034914255142211914,[22, 6, 6]
3,5,0.0359036922454834,[4, 10, 14]
3,9,0.0668175220489502,[10, 22, 6]
3,5,0.04789543151855469,[22, 22, 8]
3,4,0.03588557243347168,[22, 2, 10]
3,5,0.04587864875793457,[24, 10, 12]
3,9,0.0967411994934082,[16, 20, 12]
3,4,0.03393244743347168,[20, 2, 2]
3,9,0.06983804702758789,[10, 20, 12]
3,4,0.036897897720336914,[20, 18, 4]
3,9,0.06784272193908691,[16, 18, 2]
3,9,0.07084798812866211,[12, 24, 6]
3,4,0.03090691566467285,[20, 18, 10]
3,5,0.03992748260498047,[2, 6, 16]
3,4,0.03389620780944824,[24, 20, 4]
3,7,0.06383728981018066,[2, 4, 4]
3,9,0.07782888412475586,[14, 24, 2]
3,7,0.057874202728271484,[8, 6, 6]
3,4,0.03390026092529297,[20, 18, 16]
3,5,0.03789782524108887,[8, 4, 14]
3,4,0.02892160415649414,[18, 20, 10]
3,4,0.033928632736206055,[20, 6, 12]
3,9,0.07380294799804688,[14, 20, 12]
3,4,0.03091883659362793,[20, 8, 14]
3,22,0.17753863334655762,[14, 12, 18]
3,5,0.04492831230163574,[2, 14, 12]
3,4,0.03191685676574707,[18, 20, 18]
3,4,0.029928207397460938,[22, 20, 10]
3,4,0.03490567207336426,[18, 10, 10]
3,10,0.09773778915405273,[10, 20, 22]
3,9,0.06482815742492676,[16, 18, 6]
3,5,0.04089045524597168,[20, 20, 6]
3,9,0.07782769203186035,[10, 22, 20]
3,4,0.030941247940063477,[22, 14, 14]
3,4,0.03292560577392578,[24, 2, 14]
3,4,0.03790116310119629,[22, 2, 4]
3,4,0.03789877891540527,[20, 4, 16]
3,7,0.04786515235900879,[12, 24, 14]
3,4,0.027922868728637695,[24, 6, 10]
3,9,0.06985163688659668,[14, 16, 16]
3,4,0.037920236587524414,[22, 4, 14]
3,4,0.047873735427856445,[20, 8, 14]
3,4,0.03291034698486328,[22, 2, 2]
3,4,0.030954599380493164,[22, 20, 12]
3,4,0.03895282745361328,[20, 8, 8]
3,4,0.0448763370513916,[18, 22, 4]
3,7,0.05883669853210449,[2, 6, 6]
3,4,0.03191542625427246,[24, 2, 8]
3,5,0.03789806365966797,[4, 2, 14]
3,5,0.04587507247924805,[6, 14, 10]
3,4,0.03390312194824219,[18, 24, 6]
3,4,0.03191113471984863,[24, 8, 16]
3,5,0.04188942909240723,[2, 8, 12]
3,4,0.03789019584655762,[20, 8, 6]
3,4,0.024930953979492188,[20, 8, 8]
3,4,0.03391122817993164,[20, 6, 12]
3,4,0.03291153907775879,[20, 2, 10]
3,4,0.03196096420288086,[4, 14, 14]
3,5,0.042920827865600586,[18, 16, 14]
3,9,0.08376932144165039,[16, 22, 24]
3,4,0.026959896087646484,[22, 8, 8]
3,4,0.03289389610290527,[20, 4, 12]
3,9,0.0838007926940918,[16, 22, 2]
3,4,0.03195333480834961,[22, 8, 6]
3,5,0.0379335880279541,[4, 2, 12]
3,4,0.02791452407836914,[24, 20, 2]
3,4,0.04288530349731445,[24, 8, 2]
3,4,0.03291511535644531,[24, 4, 14]
3,4,0.03394770622253418,[22, 2, 2]
3,8,0.05987811088562012,[14, 20, 18]
3,5,0.03889727592468262,[6, 16, 10]
3,5,0.044875383377075195,[4, 16, 10]
3,9,0.06884479522705078,[12, 24, 20]
3,4,0.04391813278198242,[18, 8, 4]
3,5,0.038902997970581055,[20, 20, 2]
3,5,0.041907310485839844,[6, 8, 16]
3,5,0.04090142250061035,[4, 14, 12]
3,4,0.03192901611328125,[24, 18, 8]
3,4,0.03490591049194336,[20, 2, 4]
3,5,0.0418848991394043,[6, 16, 14]
3,5,0.03994107246398926,[8, 4, 14]
3,5,0.0348963737487793,[2, 4, 14]
3,5,0.036910057067871094,[6, 8, 12]
3,4,0.05685281753540039,[20, 18, 20]
0,1,0.0009980201721191406,[]
3,5,0.04487752914428711,[8, 4, 14]
3,5,0.03789949417114258,[4, 4, 16]
3,5,0.049861907958984375,[4, 10, 14]
3,9,0.05987119674682617,[16, 20, 8]
3,4,0.032906293869018555,[24, 6, 10]
3,4,0.033896684646606445,[24, 10, 10]
3,18,0.1336829662322998,[20, 14, 20]
3,9,0.0868062973022461,[10, 14, 14]
3,9,0.06881380081176758,[12, 24, 16]
3,5,0.03590798377990723,[6, 8, 14]
3,4,0.03191041946411133,[20, 4, 16]
3,9,0.07384204864501953,[16, 18, 10]
3,4,0.03690075874328613,[22, 20, 8]
3,9,0.0658268928527832,[14, 24, 22]
3,4,0.03094649314880371,[18, 10, 10]
3,5,0.043921470642089844,[24, 24, 8]
3,12,0.09075713157653809,[16, 10, 14]
3,4,0.026966571807861328,[20, 22, 2]
3,4,0.032911062240600586,[20, 24, 2]
3,4,0.032877206802368164,[18, 2, 16]
3,4,0.02996063232421875,[20, 6, 10]
3,4,0.03191423416137695,[18, 6, 8]
3,4,0.027909517288208008,[22, 8, 10]
3,4,0.03589916229248047,[18, 20, 22]
3,9,0.06781864166259766,[12, 22, 4]
3,6,0.046875715255737305,[4, 6, 2]
3,4,0.04786825180053711,[18, 4, 10]
3,5,0.040872812271118164,[4, 10, 14]
3,5,0.04288291931152344,[22, 16, 12]
3,7,0.05780458450317383,[2, 6, 6]
3,4,0.04487919807434082,[20, 8, 14]
3,4,0.025928974151611328,[22, 2, 16]
3,9,0.07081270217895508,[16, 10, 10]
3,5,0.03989148139953613,[18, 10, 14]
3,4,0.031908512115478516,[18, 22, 14]
3,4,0.03793597221374512,[22, 12, 12]
3,5,0.03587079048156738,[8, 14, 16]
3,4,0.04985928535461426,[18, 2, 12]
3,4,0.041886329650878906,[4, 14, 14]
3,5,0.036939144134521484,[8, 14, 16]
3,9,0.06386995315551758,[10, 24, 6]
3,5,0.0388944149017334,[22, 10, 14]
3,5,0.04199075698852539,[2, 6, 14]
3,4,0.03290820121765137,[22, 4, 8]
3,5,0.04288840293884277,[6, 2, 10]
3,9,0.08078241348266602,[14, 18, 2]
3,7,0.058843135833740234,[22, 22, 20]
3,5,0.033904314041137695,[2, 2, 10]
3,9,0.06783413887023926,[16, 18, 8]
3,5,0.0429234504699707,[24, 24, 16]
3,5,0.04085946083068848,[6, 4, 10]
3,5,0.03990030288696289,[4, 8, 12]
3,7,0.0568389892578125,[8, 6, 6]
3,4,0.03192853927612305,[22, 4, 14]
3,4,0.03690218925476074,[22, 8, 10]
3,4,0.028922319412231445,[8, 14, 14]
3,4,0.03088831901550293,[24, 10, 10]
3,4,0.04088997840881348,[18, 2, 10]
3,9,0.07478547096252441,[12, 24, 2]
3,5,0.040891170501708984,[2, 8, 14]
3,4,0.02991199493408203,[24, 22, 12]
3,4,0.029957294464111328,[20, 22, 6]
3,4,0.030883312225341797,[18, 2, 8]
3,4,0.034906625747680664,[20, 24, 8]
3,5,0.043883562088012695,[2, 14, 16]
