Solution Length,Nodes Expanded,Runtime,Solution
5,204,2.2330360412597656,[18, 12, 12, 18, 8]
5,73,0.676222562789917,[2, 4, 6, 6, 16]
5,19,0.14065837860107422,[24, 14, 18, 6, 8]
5,8,0.06485319137573242,[20, 18, 24, 6, 8]
5,175,1.8151822090148926,[24, 22, 20, 20, 24]
5,14,0.11169886589050293,[16, 18, 20, 8, 4]
2,3,0.021939992904663086,[18, 10]
5,48,0.42089009284973145,[20, 4, 12, 14, 10]
5,73,0.6143579483032227,[6, 4, 2, 2, 14]
5,17,0.14261531829833984,[24, 24, 18, 20, 6]
5,259,3.1865174770355225,[22, 12, 12, 24, 22]
5,7,0.047905683517456055,[22, 24, 4, 12, 12]
5,9,0.06682109832763672,[22, 24, 2, 6, 6]
5,43,0.3261287212371826,[18, 6, 14, 10, 10]
5,67,0.5675206184387207,[16, 16, 22, 6, 14]
5,20,0.16559743881225586,[14, 24, 8, 6, 6]
5,39,0.31016969680786133,[18, 10, 24, 18, 4]
5,165,1.6546261310577393,[2, 16, 10, 14, 12]
5,24,0.2204134464263916,[20, 2, 8, 6, 10]
5,107,0.9684171676635742,[20, 14, 24, 24, 6]
5,84,0.7330467700958252,[2, 2, 14, 10, 10]
5,335,4.715963363647461,[12, 24, 22, 16, 22]
5,19,0.139662504196167,[10, 20, 8, 8, 14]
5,73,0.6043903827667236,[4, 6, 6, 12, 10]
5,20,0.15860867500305176,[10, 20, 2, 4, 4]
5,16,0.14161467552185059,[20, 12, 18, 2, 6]
5,28,0.2293846607208252,[18, 4, 2, 12, 10]
5,20,0.19551301002502441,[16, 20, 6, 2, 2]
5,50,0.4079415798187256,[20, 24, 10, 20, 4]
5,56,0.4667532444000244,[12, 18, 18, 24, 16]
5,27,0.19651484489440918,[22, 2, 4, 10, 10]
5,6,0.04686713218688965,[18, 22, 20, 4, 10]
5,14,0.11268997192382812,[22, 20, 20, 6, 10]
5,11,0.07878661155700684,[12, 22, 2, 14, 14]
5,66,0.5904247760772705,[6, 4, 8, 10, 12]
5,40,0.3540933132171631,[22, 18, 12, 24, 16]
5,92,0.8078844547271729,[10, 12, 24, 20, 12]
5,7,0.04989814758300781,[20, 18, 4, 10, 16]
5,54,0.4388267993927002,[18, 4, 4, 8, 8]
2,3,0.023932695388793945,[24, 8]
5,24,0.17453503608703613,[18, 14, 18, 4, 4]
5,73,0.6133637428283691,[8, 2, 2, 10, 12]
5,50,0.39897704124450684,[24, 18, 16, 20, 2]
5,20,0.15558576583862305,[14, 20, 4, 8, 8]
5,45,0.3550896644592285,[18, 4, 8, 6, 6]
5,11,0.09075498580932617,[16, 18, 2, 6, 10]
5,20,0.1485915184020996,[10, 22, 4, 6, 6]
5,7,0.05484604835510254,[18, 20, 4, 12, 10]
5,24,0.19747376441955566,[18, 2, 8, 10, 10]
5,11,0.0827786922454834,[14, 18, 8, 10, 10]
5,48,0.40891122817993164,[18, 2, 14, 16, 10]
5,24,0.20048189163208008,[20, 6, 6, 12, 12]
5,66,0.5565202236175537,[8, 6, 2, 12, 14]
5,76,0.6542885303497314,[18, 24, 10, 24, 16]
5,11,0.08578300476074219,[12, 18, 2, 8, 10]
5,16,0.1197202205657959,[22, 14, 20, 4, 8]
5,43,0.33713769912719727,[12, 14, 24, 4, 8]
5,80,0.7251057624816895,[10, 22, 14, 24, 6]
5,28,0.20548629760742188,[24, 6, 4, 12, 14]
5,10,0.07978940010070801,[18, 10, 24, 4, 4]
5,9,0.06785106658935547,[24, 12, 18, 16, 16]
5,119,1.130983829498291,[18, 10, 12, 24, 4]
5,13,0.10072636604309082,[16, 20, 8, 4, 2]
5,11,0.09474754333496094,[20, 22, 20, 8, 12]
5,12,0.09377717971801758,[10, 20, 8, 4, 14]
5,66,0.5455429553985596,[8, 4, 6, 10, 14]
5,6,0.0429227352142334,[22, 24, 20, 6, 10]
2,5,0.04089093208312988,[12, 24]
5,67,0.5675227642059326,[16, 16, 22, 8, 14]
5,50,0.4138953685760498,[20, 18, 14, 20, 4]
5,54,0.42887043952941895,[18, 22, 22, 18, 10]
5,38,0.2842845916748047,[22, 6, 10, 12, 12]
5,118,1.1469509601593018,[22, 16, 12, 22, 12]
5,28,0.24035859107971191,[18, 8, 8, 14, 10]
5,7,0.07080483436584473,[24, 18, 2, 16, 14]
5,17,0.1316821575164795,[16, 22, 20, 8, 6]
5,7,0.05485343933105469,[18, 24, 8, 8, 10]
5,8,0.06582474708557129,[24, 20, 18, 8, 2]
5,79,0.6612765789031982,[12, 16, 18, 22, 2]
5,28,0.31220126152038574,[20, 6, 8, 14, 12]
5,45,0.3640146255493164,[24, 6, 8, 2, 2]
5,35,0.27429914474487305,[24, 22, 14, 20, 4]
5,45,0.3540511131286621,[24, 4, 2, 8, 8]
5,40,0.3201460838317871,[22, 20, 22, 22, 16]
5,165,1.7154147624969482,[2, 16, 12, 10, 14]
5,14,0.11169552803039551,[22, 24, 16, 12, 10]
5,19,0.16055965423583984,[20, 18, 22, 24, 2]
5,9,0.07480001449584961,[20, 18, 20, 6, 2]
5,16,0.11767959594726562,[20, 20, 6, 8, 8]
5,16,0.13961315155029297,[20, 20, 4, 6, 6]
5,110,1.0432524681091309,[20, 24, 18, 10, 24]
5,54,0.4118938446044922,[20, 6, 6, 8, 8]
5,209,2.3659043312072754,[16, 10, 10, 20, 10]
5,96,0.8786942958831787,[4, 8, 16, 10, 10]
5,43,0.3321037292480469,[14, 10, 24, 8, 4]
5,32,0.3391284942626953,[14, 24, 22, 20, 6]
5,101,0.9016351699829102,[4, 2, 10, 16, 12]
5,495,11.009715795516968,[16, 16, 22, 14, 20]
5,50,0.40291285514831543,[20, 22, 12, 24, 4]
5,17,0.12968993186950684,[16, 22, 8, 10, 10]
5,149,1.5099809169769287,[24, 12, 12, 22, 2]
5,70,0.6083941459655762,[14, 16, 20, 18, 10]
5,64,0.5226027965545654,[22, 16, 10, 14, 14]
5,30,0.23537039756774902,[24, 16, 18, 20, 4]
5,76,0.6562893390655518,[20, 22, 12, 22, 14]
5,11,0.08676385879516602,[14, 24, 4, 8, 16]
5,16,0.1237032413482666,[18, 10, 20, 2, 8]
5,13,0.1017465591430664,[20, 20, 18, 8, 10]
5,6,0.046877145767211914,[20, 22, 24, 6, 6]
5,9,0.07080864906311035,[24, 22, 24, 6, 4]
5,45,0.3675267696380615,[16, 22, 22, 8, 6]
5,67,0.5944128036499023,[16, 22, 14, 18, 2]
5,374,5.721798419952393,[16, 10, 10, 22, 24]
5,398,6.190558433532715,[10, 24, 16, 22, 22]
5,17,0.15259289741516113,[22, 10, 20, 12, 12]
5,39,0.3610343933105469,[14, 10, 24, 2, 16]
5,20,0.1715555191040039,[12, 18, 8, 4, 4]
5,12,0.09474587440490723,[10, 22, 6, 8, 16]
5,11,0.07678413391113281,[10, 22, 4, 8, 14]
5,12,0.09374427795410156,[20, 20, 22, 2, 10]
5,24,0.20649266242980957,[24, 2, 8, 8, 16]
5,28,0.20943903923034668,[22, 6, 4, 16, 14]
5,14,0.10969758033752441,[10, 22, 24, 4, 4]
5,19,0.15359091758728027,[20, 10, 22, 2, 4]
5,28,0.2313985824584961,[22, 8, 6, 10, 14]
5,385,6.141624212265015,[10, 24, 20, 10, 20]
5,16,0.12964653968811035,[16, 18, 6, 2, 16]
5,8,0.06482958793640137,[24, 20, 22, 2, 14]
5,260,3.2214226722717285,[16, 20, 10, 24, 22]
5,45,0.36402058601379395,[12, 24, 24, 6, 4]
5,14,0.11269807815551758,[18, 16, 22, 4, 4]
5,16,0.13163375854492188,[18, 10, 24, 4, 6]
5,6,0.040925025939941406,[24, 18, 22, 2, 2]
5,24,0.1815471649169922,[18, 6, 8, 10, 10]
5,28,0.24834775924682617,[22, 2, 8, 14, 10]
5,6,0.05484294891357422,[18, 20, 24, 4, 8]
5,13,0.09972190856933594,[24, 20, 20, 6, 12]
5,7,0.060863494873046875,[24, 22, 8, 2, 14]
5,84,0.6941287517547607,[8, 8, 14, 12, 12]
5,11,0.10971188545227051,[14, 24, 2, 6, 16]
5,11,0.08375978469848633,[16, 22, 4, 2, 14]
5,16,0.11768031120300293,[16, 20, 6, 4, 16]
5,7,0.05783653259277344,[24, 22, 8, 2, 14]
5,28,0.21841645240783691,[20, 2, 2, 12, 16]
5,43,0.3251662254333496,[10, 16, 20, 2, 6]
5,11,0.08281755447387695,[20, 20, 24, 4, 2]
5,13,0.10775017738342285,[24, 22, 22, 4, 14]
5,12,0.09079718589782715,[20, 20, 4, 12, 10]
5,66,0.5475296974182129,[2, 8, 6, 10, 12]
5,24,0.18652987480163574,[22, 8, 6, 4, 10]
5,36,0.29026174545288086,[10, 20, 22, 20, 4]
5,101,0.9644594192504883,[10, 10, 20, 2, 10]
5,93,0.8237786293029785,[6, 6, 10, 12, 14]
5,123,1.126021385192871,[22, 22, 10, 20, 2]
5,27,0.2134263515472412,[14, 16, 18, 4, 4]
2,3,0.027961254119873047,[20, 18]
5,72,0.9696211814880371,[10, 10, 20, 2, 6]
5,47,0.47173571586608887,[12, 18, 20, 18, 2]
5,45,0.41887974739074707,[20, 8, 4, 6, 6]
5,7,0.07579421997070312,[22, 18, 2, 8, 14]
5,8,0.05784034729003906,[22, 18, 2, 8, 6]
5,9,0.06482505798339844,[24, 22, 20, 6, 12]
5,14,0.10175228118896484,[22, 10, 24, 8, 8]
5,27,0.2184123992919922,[24, 6, 4, 4, 10]
5,66,0.5395545959472656,[2, 4, 8, 10, 14]
5,45,0.3480515480041504,[10, 22, 22, 4, 6]
5,50,0.4198610782623291,[18, 22, 12, 18, 4]
5,31,0.24830245971679688,[22, 20, 12, 22, 10]
5,36,0.287250280380249,[16, 12, 18, 2, 14]
5,262,3.2173891067504883,[10, 10, 24, 18, 18]
5,101,0.9434747695922852,[2, 4, 10, 14, 12]
5,13,0.10674834251403809,[10, 24, 8, 6, 2]
5,7,0.05187201499938965,[24, 22, 6, 12, 16]
5,28,0.21445989608764648,[24, 4, 4, 16, 14]
5,119,1.1658740043640137,[20, 16, 12, 22, 2]
5,128,1.263606071472168,[10, 24, 12, 24, 10]
2,5,0.05384635925292969,[10, 24]
5,421,6.9928507804870605,[16, 18, 12, 18, 24]
5,7,0.05684709548950195,[20, 22, 4, 8, 16]
5,96,0.866682767868042,[4, 6, 10, 14, 14]
5,79,0.6742262840270996,[10, 16, 22, 20, 2]
5,79,0.6622579097747803,[20, 22, 10, 20, 8]
5,11,0.08181190490722656,[20, 18, 16, 10, 10]
2,3,0.02490520477294922,[2, 10]
5,48,0.39893412590026855,[12, 12, 22, 14, 16]
5,20,0.15258240699768066,[20, 14, 24, 2, 16]
5,99,0.9245750904083252,[16, 16, 18, 6, 16]
5,9,0.06386923789978027,[20, 24, 6, 8, 8]
5,33,0.2693169116973877,[18, 24, 16, 22, 8]
5,43,0.3450946807861328,[14, 10, 20, 4, 8]
5,20,0.1416630744934082,[12, 22, 8, 2, 2]
5,18,0.14664340019226074,[10, 20, 24, 4, 10]
5,34,0.2662985324859619,[24, 10, 20, 24, 4]
5,14,0.1007232666015625,[16, 22, 20, 6, 6]
5,15,0.11968207359313965,[10, 24, 4, 4, 16]
5,19,0.17551207542419434,[24, 14, 20, 4, 12]
5,6,0.04688429832458496,[22, 20, 18, 8, 2]
5,154,1.512984275817871,[24, 16, 18, 24, 22]
5,19,0.14165854454040527,[22, 20, 18, 24, 2]
5,7,0.05388379096984863,[20, 18, 2, 14, 16]
5,26,0.23236966133117676,[18, 20, 12, 24, 14]
5,14,0.10874342918395996,[16, 20, 24, 2, 14]
5,73,0.640308141708374,[8, 6, 4, 4, 14]
5,17,0.13767600059509277,[10, 22, 2, 2, 12]
5,7,0.05588269233703613,[18, 20, 8, 2, 16]
5,17,0.11966824531555176,[12, 24, 22, 4, 2]
5,126,1.1988089084625244,[14, 24, 14, 18, 2]
5,8,0.054831743240356445,[22, 24, 18, 2, 6]
5,75,0.6353096961975098,[22, 22, 24, 18, 8]
5,12,0.10273957252502441,[22, 22, 4, 6, 12]
5,20,0.14561963081359863,[12, 24, 2, 8, 8]
5,6,0.05585050582885742,[20, 24, 18, 6, 4]
5,126,1.2456836700439453,[4, 14, 14, 16, 16]
5,24,0.19051504135131836,[24, 8, 4, 6, 10]
5,69,0.587437629699707,[8, 6, 6, 10, 10]
5,159,1.6985204219818115,[24, 10, 14, 20, 2]
5,7,0.0578460693359375,[18, 24, 4, 8, 16]
5,18,0.13766860961914062,[16, 18, 4, 16, 12]
5,68,0.5774672031402588,[6, 2, 8, 4, 14]
5,6,0.05184626579284668,[22, 24, 20, 4, 8]
5,17,0.1565699577331543,[14, 20, 24, 4, 8]
5,20,0.16156458854675293,[16, 20, 8, 4, 4]
5,69,0.5784831047058105,[4, 2, 2, 14, 14]
5,73,0.6124029159545898,[2, 8, 8, 10, 16]
5,12,0.08381080627441406,[24, 24, 18, 2, 12]
5,19,0.14359784126281738,[20, 12, 22, 4, 12]
5,40,0.31815266609191895,[24, 8, 2, 6, 4]
5,12,0.10771322250366211,[22, 14, 24, 12, 16]
5,32,0.24832987785339355,[18, 18, 10, 24, 10]
5,288,3.737072706222534,[12, 16, 16, 18, 8]
5,9,0.07479286193847656,[18, 18, 22, 8, 8]
5,171,1.7623074054718018,[14, 14, 16, 20, 16]
5,7,0.0578761100769043,[18, 24, 6, 8, 16]
5,49,0.4169132709503174,[20, 8, 14, 10, 16]
5,11,0.08875870704650879,[20, 20, 4, 8, 6]
5,20,0.1635608673095703,[14, 24, 8, 6, 6]
5,10,0.08278536796569824,[20, 20, 4, 2, 12]
5,24,0.1874983310699463,[20, 4, 6, 6, 12]
5,17,0.13563823699951172,[14, 24, 18, 8, 2]
5,52,0.4218721389770508,[20, 14, 14, 16, 16]
5,24,0.18150806427001953,[18, 18, 16, 10, 14]
5,53,0.42389607429504395,[22, 24, 18, 18, 6]
5,16,0.15656685829162598,[18, 18, 6, 4, 4]
5,6,0.06087779998779297,[22, 24, 20, 6, 2]
5,17,0.12470698356628418,[14, 20, 24, 4, 6]
5,73,0.6253387928009033,[2, 8, 4, 4, 12]
5,43,0.3321113586425781,[10, 14, 20, 4, 6]
5,39,0.30023860931396484,[16, 10, 22, 6, 14]
5,23,0.17253947257995605,[18, 22, 24, 24, 12]
5,84,0.7589752674102783,[4, 4, 16, 14, 14]
5,38,0.2802870273590088,[20, 4, 10, 16, 16]
5,76,0.6931302547454834,[14, 18, 10, 24, 14]
5,96,0.8467435836791992,[8, 2, 12, 16, 16]
5,84,0.7150883674621582,[4, 4, 14, 10, 10]
5,19,0.1506054401397705,[20, 22, 24, 22, 4]
5,39,0.31516599655151367,[12, 24, 24, 6, 12]
5,28,0.24833393096923828,[24, 6, 8, 16, 14]
5,140,1.7563204765319824,[2, 10, 14, 12, 12]
5,7,0.06880903244018555,[20, 24, 4, 2, 16]
5,15,0.12765812873840332,[22, 6, 4, 2, 14]
5,119,1.2766380310058594,[22, 14, 10, 24, 6]
5,16,0.1286919116973877,[12, 18, 8, 2, 12]
5,69,0.5725088119506836,[4, 8, 8, 14, 14]
5,11,0.08879303932189941,[20, 20, 24, 4, 8]
5,73,0.640324592590332,[2, 8, 8, 16, 10]
5,17,0.12865519523620605,[24, 16, 22, 4, 14]
5,96,0.8437817096710205,[2, 8, 16, 14, 14]
5,9,0.06482672691345215,[18, 22, 8, 2, 2]
5,16,0.10772871971130371,[14, 20, 2, 8, 14]
5,288,3.731109619140625,[14, 24, 12, 24, 4]
5,9,0.07881927490234375,[22, 24, 22, 2, 4]
5,72,0.5874340534210205,[14, 14, 18, 8, 4]
5,39,0.32413601875305176,[10, 14, 24, 6, 16]
5,20,0.15258455276489258,[16, 20, 6, 2, 2]
5,7,0.04890894889831543,[18, 22, 8, 2, 14]
5,456,7.8251731395721436,[14, 14, 12, 18, 22]
5,14,0.10176587104797363,[24, 12, 22, 2, 2]
5,119,1.1220457553863525,[24, 14, 16, 18, 4]
5,16,0.11569333076477051,[22, 14, 18, 8, 4]
5,71,0.6572816371917725,[8, 4, 6, 14, 14]
5,16,0.12068629264831543,[18, 18, 4, 8, 8]
5,7,0.06286478042602539,[18, 22, 2, 16, 10]
5,39,0.3002157211303711,[14, 16, 20, 6, 12]
5,42,0.3181924819946289,[18, 18, 20, 20, 12]
5,36,0.2871716022491455,[20, 14, 20, 22, 6]
5,7,0.05488944053649902,[22, 24, 2, 8, 10]
5,95,0.8277919292449951,[20, 20, 16, 18, 10]
5,48,0.3939511775970459,[24, 2, 10, 12, 16]
5,7,0.056845903396606445,[24, 22, 6, 4, 12]
5,250,2.965142250061035,[12, 10, 14, 24, 16]
5,6,0.05884671211242676,[24, 22, 24, 2, 2]
5,102,0.9095687866210938,[8, 4, 6, 2, 2]
5,7,0.06185150146484375,[20, 24, 2, 10, 16]
5,28,0.20449542999267578,[20, 4, 8, 14, 12]
2,3,0.019926786422729492,[22, 16]
5,6,0.05490422248840332,[20, 22, 24, 2, 4]
5,15,0.17253828048706055,[10, 24, 18, 6, 4]
5,43,0.33809804916381836,[22, 4, 10, 14, 14]
5,174,1.8122131824493408,[24, 16, 22, 18, 20]
5,34,0.25434207916259766,[20, 14, 24, 20, 8]
5,7,0.06884336471557617,[18, 24, 8, 10, 16]
5,27,0.20345735549926758,[10, 20, 12, 14, 16]
5,272,3.464787483215332,[18, 14, 20, 12, 24]
5,17,0.1296541690826416,[22, 14, 18, 6, 10]
5,9,0.07284808158874512,[18, 20, 2, 4, 4]
5,13,0.11572694778442383,[16, 20, 4, 6, 8]
5,35,0.25534820556640625,[20, 12, 18, 24, 6]
2,3,0.022951602935791016,[22, 8]
5,73,0.6183538436889648,[6, 2, 2, 12, 16]
5,11,0.08577084541320801,[20, 20, 6, 2, 8]
5,7,0.05588936805725098,[20, 18, 2, 8, 10]
5,26,0.19050097465515137,[24, 14, 24, 4, 4]
5,246,2.939210891723633,[10, 10, 24, 24, 8]
5,9,0.06486630439758301,[24, 18, 8, 6, 6]
5,49,0.38999462127685547,[20, 18, 12, 24, 2]
2,3,0.03593707084655762,[24, 20]
5,9,0.0758352279663086,[20, 18, 24, 8, 16]
5,13,0.09378576278686523,[10, 22, 18, 2, 16]
5,132,1.2347466945648193,[20, 14, 14, 20, 10]
5,24,0.19847726821899414,[24, 6, 2, 4, 14]
5,7,0.05882859230041504,[22, 20, 4, 6, 12]
5,6,0.04887127876281738,[20, 22, 24, 6, 2]
5,140,1.3942885398864746,[8, 16, 10, 14, 14]
5,28,0.2243971824645996,[18, 4, 8, 12, 10]
5,8,0.06386280059814453,[20, 24, 2, 6, 4]
5,24,0.19052886962890625,[20, 6, 2, 12, 12]
5,12,0.09478163719177246,[12, 18, 8, 6, 16]
5,45,0.4078702926635742,[12, 22, 22, 4, 2]
5,28,0.2412879467010498,[22, 16, 22, 2, 10]
5,101,0.9155604839324951,[4, 2, 12, 10, 16]
5,20,0.14958715438842773,[22, 10, 20, 8, 16]
5,7,0.05289101600646973,[20, 18, 6, 4, 10]
5,164,1.725433588027954,[10, 12, 12, 14, 14]
5,289,3.7181012630462646,[14, 24, 16, 22, 22]
5,12,0.0997314453125,[20, 20, 6, 6, 12]
5,14,0.11271047592163086,[10, 22, 20, 2, 4]
5,6,0.04790544509887695,[22, 20, 2, 16, 16]
5,15,0.11667990684509277,[18, 4, 2, 6, 10]
5,96,0.857734203338623,[6, 8, 16, 14, 14]
2,5,0.04387164115905762,[14, 24]
5,7,0.057845354080200195,[24, 20, 8, 2, 12]
5,28,0.21346211433410645,[20, 18, 24, 18, 6]
5,19,0.14264273643493652,[18, 12, 24, 6, 2]
5,45,0.3440730571746826,[12, 24, 24, 8, 6]
5,12,0.10271573066711426,[10, 24, 4, 2, 14]
5,27,0.19547772407531738,[24, 6, 4, 4, 14]
5,63,0.5226411819458008,[22, 22, 14, 20, 6]
5,26,0.21446585655212402,[14, 20, 12, 14, 10]
5,73,0.6283249855041504,[6, 8, 8, 16, 12]
5,20,0.15060639381408691,[10, 24, 6, 2, 2]
5,184,1.9547944068908691,[22, 22, 16, 18, 24]
5,24,0.18949389457702637,[22, 20, 12, 22, 16]
5,9,0.07978987693786621,[24, 22, 24, 8, 6]
2,3,0.024916887283325195,[20, 8]
5,12,0.09175515174865723,[14, 20, 2, 6, 16]
5,7,0.05688142776489258,[22, 20, 6, 4, 12]
5,19,0.16156506538391113,[18, 10, 22, 8, 16]
5,19,0.14859843254089355,[18, 14, 20, 2, 4]
5,7,0.05983877182006836,[20, 24, 4, 2, 16]
5,204,2.432528257369995,[20, 10, 10, 20, 4]
5,10,0.08278751373291016,[20, 12, 22, 2, 2]
5,227,2.6170668601989746,[20, 22, 12, 14, 18]
5,15,0.11170530319213867,[20, 4, 2, 6, 12]
5,21,0.16055870056152344,[10, 22, 22, 8, 8]
5,24,0.2034440040588379,[18, 4, 2, 10, 10]
5,45,0.4039607048034668,[24, 6, 2, 8, 8]
5,9,0.07280993461608887,[20, 22, 4, 2, 2]
5,70,0.6532497406005859,[16, 12, 18, 24, 4]
5,14,0.11568260192871094,[22, 24, 24, 4, 2]
2,3,0.02393054962158203,[4, 14]
5,50,0.42286157608032227,[24, 18, 16, 20, 2]
5,39,0.30219173431396484,[12, 10, 24, 8, 16]
2,3,0.029918193817138672,[8, 10]
5,66,0.65625,[2, 8, 4, 10, 14]
5,6,0.05485272407531738,[24, 18, 20, 8, 2]
5,14,0.12865734100341797,[12, 22, 24, 4, 8]
5,6,0.041845083236694336,[24, 22, 18, 4, 4]
5,20,0.1805126667022705,[24, 10, 24, 10, 10]
5,219,2.617145538330078,[14, 20, 16, 22, 20]
5,24,0.19945883750915527,[22, 8, 6, 6, 14]
5,101,1.0282707214355469,[8, 6, 12, 16, 10]
5,115,1.147942304611206,[24, 12, 18, 18, 2]
5,34,0.30420589447021484,[12, 10, 22, 2, 16]
5,11,0.08876180648803711,[22, 22, 8, 6, 2]
5,24,0.19747209548950195,[24, 6, 2, 8, 12]
5,42,0.3759877681732178,[22, 18, 22, 22, 2]
5,19,0.14511966705322266,[20, 22, 18, 20, 8]
5,26,0.19547510147094727,[16, 16, 18, 14, 14]
5,28,0.2293863296508789,[24, 4, 4, 10, 16]
2,3,0.017950057983398438,[24, 2]
5,27,0.20444321632385254,[20, 6, 2, 2, 10]
5,80,0.7439990043640137,[14, 20, 12, 24, 2]
5,101,1.019273042678833,[8, 6, 14, 12, 10]
5,29,0.22141051292419434,[14, 18, 20, 22, 4]
5,8,0.07678437232971191,[24, 22, 20, 8, 2]
5,21,0.17054510116577148,[22, 16, 18, 4, 2]
5,11,0.10172200202941895,[16, 22, 4, 8, 14]
5,66,0.6382913589477539,[4, 8, 2, 12, 14]
5,66,0.5664849281311035,[22, 10, 24, 24, 16]
5,21,0.17952227592468262,[22, 12, 24, 8, 4]
5,12,0.09174275398254395,[10, 20, 24, 16, 16]
5,7,0.05785202980041504,[18, 22, 6, 2, 10]
5,8,0.06782937049865723,[18, 22, 2, 4, 8]
5,7,0.052857398986816406,[22, 20, 4, 8, 12]
5,39,0.3171515464782715,[10, 12, 24, 6, 16]
5,44,0.38496994972229004,[14, 24, 24, 4, 16]
5,206,2.50905442237854,[20, 18, 14, 20, 20]
5,66,0.6163575649261475,[10, 24, 24, 20, 6]
5,47,0.39594578742980957,[24, 4, 14, 10, 10]
5,99,0.9584386348724365,[10, 22, 12, 18, 2]
5,11,0.08577108383178711,[10, 22, 2, 12, 14]
2,3,0.019944190979003906,[18, 4]
5,43,0.3331131935119629,[18, 8, 16, 10, 10]
5,16,0.1176748275756836,[14, 20, 4, 6, 14]
5,39,0.33809828758239746,[20, 12, 18, 20, 6]
5,172,1.9069113731384277,[12, 22, 14, 24, 20]
5,282,3.8327980041503906,[10, 14, 20, 24, 24]
5,101,0.9699304103851318,[2, 6, 10, 16, 14]
5,43,0.35803842544555664,[20, 14, 20, 6, 12]
5,14,0.1087038516998291,[10, 24, 6, 14, 12]
5,12,0.0937497615814209,[16, 20, 4, 2, 14]
5,15,0.1266615390777588,[14, 20, 8, 8, 12]
5,96,0.8936038017272949,[4, 6, 10, 12, 12]
5,12,0.12366700172424316,[18, 18, 6, 6, 10]
5,43,0.3789942264556885,[18, 4, 12, 10, 10]
5,13,0.09873437881469727,[16, 18, 8, 6, 2]
5,7,0.053848981857299805,[20, 18, 6, 4, 10]
5,13,0.10373687744140625,[14, 24, 20, 8, 12]
5,15,0.11868095397949219,[14, 20, 22, 8, 2]
5,119,1.1638786792755127,[18, 16, 10, 20, 2]
5,48,0.4029257297515869,[22, 4, 16, 12, 14]
5,28,0.24832868576049805,[20, 6, 2, 14, 12]
5,38,0.32912230491638184,[22, 8, 16, 10, 10]
5,51,0.44579362869262695,[20, 14, 20, 24, 16]
5,11,0.09374713897705078,[14, 24, 2, 4, 16]
5,16,0.1306319236755371,[16, 18, 6, 8, 16]
5,67,0.632298469543457,[10, 10, 24, 4, 16]
5,39,0.3041856288909912,[12, 24, 24, 6, 12]
5,20,0.16754698753356934,[12, 18, 8, 6, 6]
5,24,0.19846701622009277,[22, 6, 4, 8, 10]
5,28,0.21293282508850098,[20, 2, 6, 14, 12]
5,11,0.10670948028564453,[18, 18, 24, 8, 2]
5,28,0.2573118209838867,[18, 2, 2, 14, 10]
